Peso_inicial_kg,Raça,Sexo,Idade_inicial_meses,Dieta,Clima,Temperatura_media_C,Indice_pluviometrico_mm,Peso_final_kg,Momento_ideal_abate_dias,Ganho_peso_diario_kg,Idade_inicial_anos,Classificacao,RFID
284.8,Nelore,Macho,27,Baixa energia,Nordeste,25.8,116.5,479.4,176,1.11,2.2,Touro,XHW60IPI389FBQX
304.5,Angus,Macho,17,Alta energia,Nordeste,33.3,162.5,572.9,106,2.53,1.4,Novilha,X9L5LILTJQDFDJV
338.4,Nelore,Macho,19,Baixa energia,Sul,33.4,244.6,493.1,149,1.04,1.6,Novilha,P75CA1VWAIEXQY4
306.1,Brahman,Macho,24,Média energia,Nordeste,25.0,114.9,601.1,98,3.01,2.0,Novilha,H9M37TXJ4N34AKO
222.9,Nelore,Fêmea,27,Média energia,Nordeste,29.2,162.0,451.9,125,1.83,2.2,Vaca,LR59R2LL5OWFEMQ
286.4,Brahman,Fêmea,14,Alta energia,Cerrado,33.9,204.5,481.9,162,1.21,1.2,Novilha,WXZBNCSM0BVQG80
291.0,Brahman,Fêmea,23,Baixa energia,Nordeste,34.4,88.1,495.4,169,1.21,1.9,Novilha,VI0RWUWCKU4XE1J
263.6,Hereford,Fêmea,27,Média energia,Cerrado,27.6,90.5,423.6,125,1.28,2.2,Vaca,OKAN4EY7WC9FW40
310.5,Senepol,Fêmea,22,Alta energia,Nordeste,26.8,280.7,608.9,137,2.18,1.8,Novilha,7QTYKZU5BQHV2I7
340.2,Brahman,Macho,21,Média energia,Cerrado,24.2,219.8,496.1,140,1.11,1.8,Novilha,LXRU747U6QFVLYE
338.8,Hereford,Macho,15,Alta energia,Nordeste,34.4,177.4,587.0,159,1.56,1.2,Novilha,7Y11BFEHVC58UO2
267.6,Senepol,Macho,23,Alta energia,Cerrado,22.1,197.8,484.0,163,1.33,1.9,Novilha,122AUD9UQQI3QN7
217.0,Brahman,Macho,13,Baixa energia,Sul,28.7,18.5,509.3,169,1.73,1.1,Novilha,L9GUFLT5T8YTDYN
347.7,Brahman,Fêmea,16,Média energia,Cerrado,24.2,189.2,534.6,157,1.19,1.3,Novilha,KQICA66ZDDPZZ17
325.8,Nelore,Macho,19,Baixa energia,Cerrado,24.2,157.8,555.6,111,2.07,1.6,Novilha,3EXDGBBB57CQDJF
218.7,Nelore,Macho,18,Média energia,Cerrado,26.1,168.3,441.1,166,1.34,1.5,Novilha,IABI9OP8XEG6FCS
338.1,Senepol,Fêmea,25,Baixa energia,Nordeste,35.0,114.2,593.5,169,1.51,2.1,Vaca,Z40WBZ2ZP4V57GM
330.5,Brahman,Macho,14,Média energia,Nordeste,20.8,33.6,490.7,95,1.69,1.2,Novilha,LAXLT3B0NK6MYYS
277.8,Angus,Macho,29,Baixa energia,Nordeste,28.7,66.1,456.9,115,1.56,2.4,Touro,5DGHJRWH50QYJ66
288.7,Nelore,Fêmea,27,Alta energia,Sul,21.2,285.7,470.9,164,1.11,2.2,Vaca,U1DZZ18V1QX7T14
259.9,Senepol,Macho,29,Média energia,Sul,22.3,128.5,520.6,177,1.47,2.4,Touro,C9HYKL5Q30O7PBN
208.2,Brahman,Macho,27,Média energia,Cerrado,26.6,145.3,386.6,92,1.94,2.2,Touro,VLIX7WWGX5S88E9
250.3,Brahman,Macho,19,Alta energia,Sul,27.7,25.3,486.3,141,1.67,1.6,Novilha,UHZ94JZBMQ4WDSB
320.4,Angus,Macho,12,Baixa energia,Cerrado,23.9,20.9,502.7,163,1.12,1.0,Garrote,6ZK39WH42CMJ7KB
200.7,Senepol,Macho,28,Média energia,Cerrado,24.7,218.0,479.9,149,1.87,2.3,Touro,AK9H8LTXBYO8EC9
250.0,Brahman,Fêmea,23,Média energia,Cerrado,21.3,166.0,541.3,152,1.92,1.9,Novilha,7G0M1B01HQ4A4OQ
259.7,Nelore,Fêmea,22,Baixa energia,Sul,24.5,157.5,487.5,154,1.48,1.8,Novilha,9WRAW9KGHW2WS2L
280.6,Angus,Fêmea,16,Alta energia,Nordeste,34.5,80.5,483.4,141,1.44,1.3,Novilha,381MXHJ7NHC7Z8B
338.0,Senepol,Fêmea,23,Baixa energia,Sul,34.2,226.0,523.1,179,1.03,1.9,Novilha,SIX0NUFX8RPFE5Z
252.0,Angus,Fêmea,28,Baixa energia,Cerrado,25.0,58.8,409.5,165,0.95,2.3,Vaca,XHL9S5I91UK0TY5
252.0,Nelore,Fêmea,17,Baixa energia,Cerrado,28.6,65.1,442.3,103,1.85,1.4,Novilha,52MY549MD10UR5S
310.6,Senepol,Macho,12,Média energia,Sul,33.6,143.6,558.7,178,1.39,1.0,Garrote,4CED78SPJ938QWZ
267.8,Angus,Fêmea,16,Alta energia,Cerrado,20.1,93.0,497.8,161,1.43,1.3,Novilha,W291JU50Y6L4KOF
233.7,Hereford,Fêmea,25,Alta energia,Cerrado,32.2,81.8,525.3,157,1.86,2.1,Vaca,O7BGCJFGAGCU0TU
267.9,Nelore,Macho,16,Baixa energia,Sul,34.2,197.1,477.3,117,1.79,1.3,Novilha,WMJJNZGWJ5QRVA8
221.1,Nelore,Macho,12,Média energia,Sul,21.4,198.8,475.2,160,1.59,1.0,Garrote,OTQNCHTGIWNTPIP
226.5,Nelore,Fêmea,29,Baixa energia,Sul,22.4,249.1,449.9,99,2.26,2.4,Vaca,M1E3LK1V4QH1D6B
274.8,Hereford,Macho,27,Média energia,Cerrado,34.4,131.1,501.7,146,1.55,2.2,Touro,ZVQ7N4WJELOGO98
262.8,Hereford,Fêmea,20,Média energia,Cerrado,28.1,31.2,453.0,155,1.23,1.7,Novilha,LB61XIBO2A4TQFT
337.2,Brahman,Macho,16,Média energia,Nordeste,20.2,89.4,555.4,179,1.22,1.3,Novilha,URA11UE47795CHN
254.4,Angus,Fêmea,13,Média energia,Nordeste,23.9,294.2,475.0,139,1.59,1.1,Novilha,QGC2N41F1M2QEQD
287.1,Brahman,Macho,26,Alta energia,Sul,26.7,182.9,543.1,103,2.49,2.2,Touro,4996KZXKVTWMABK
294.8,Angus,Macho,18,Média energia,Nordeste,30.4,215.8,585.9,105,2.77,1.5,Novilha,ZR5XJ0ELMPN4E2W
202.0,Hereford,Fêmea,15,Média energia,Cerrado,31.0,12.1,401.4,143,1.39,1.2,Novilha,OFCY9W29RYPKJC1
299.5,Hereford,Fêmea,12,Baixa energia,Nordeste,34.9,160.3,455.8,132,1.18,1.0,Garrote,JRLF46NOUTTHBN6
226.7,Brahman,Fêmea,24,Baixa energia,Cerrado,24.3,20.9,451.1,131,1.71,2.0,Novilha,SD4PSGTHJINQN09
344.2,Senepol,Fêmea,18,Alta energia,Sul,28.1,175.1,575.9,170,1.36,1.5,Novilha,LQ881LDAF2Y8P4X
222.3,Brahman,Fêmea,26,Baixa energia,Sul,28.0,277.0,397.6,111,1.58,2.2,Vaca,VH5FXQFXN3YARB1
262.2,Angus,Macho,25,Média energia,Cerrado,26.1,290.8,526.3,157,1.68,2.1,Touro,VI62WZKBB5OL2K1
212.8,Brahman,Fêmea,29,Baixa energia,Nordeste,22.5,166.8,510.5,108,2.76,2.4,Vaca,FM7D3HYB4HAQB7F
349.5,Nelore,Fêmea,21,Alta energia,Sul,34.7,142.9,641.4,155,1.88,1.8,Novilha,RF9VSA1BN4L07EY
275.3,Angus,Macho,20,Baixa energia,Sul,32.8,284.1,454.9,128,1.4,1.7,Novilha,0R9URSS17ACZMQY
289.3,Angus,Macho,19,Baixa energia,Nordeste,27.5,205.3,570.6,162,1.74,1.6,Novilha,MY9YMNWXBYQSSAI
210.1,Senepol,Fêmea,21,Alta energia,Nordeste,29.0,28.8,465.8,108,2.37,1.8,Novilha,BXDZJN98KRVVZ95
312.5,Hereford,Macho,28,Alta energia,Cerrado,23.4,145.1,530.6,105,2.08,2.3,Touro,17VGCT7MK0AYS4Y
231.5,Angus,Macho,13,Média energia,Nordeste,28.2,79.7,462.6,143,1.62,1.1,Novilha,7S52JRLP92UYQ9J
334.7,Hereford,Fêmea,17,Baixa energia,Nordeste,30.4,146.2,612.1,114,2.43,1.4,Novilha,W91PE3YONXWGI4L
230.8,Brahman,Macho,16,Média energia,Nordeste,27.7,142.1,452.8,107,2.07,1.3,Novilha,625Z9P9IQ492BPT
228.6,Nelore,Macho,20,Baixa energia,Cerrado,34.9,178.8,434.6,112,1.84,1.7,Novilha,WTH6UFC4UG4F575
205.5,Senepol,Fêmea,16,Baixa energia,Cerrado,29.2,113.5,429.5,174,1.29,1.3,Novilha,OTK5YLLZLXX7ARX
270.8,Hereford,Fêmea,29,Média energia,Sul,25.6,57.6,507.7,100,2.37,2.4,Vaca,MDU0J63KKT8BQST
284.7,Angus,Macho,20,Baixa energia,Cerrado,31.6,156.1,463.1,128,1.39,1.7,Novilha,86A1O1D1XI6IHQU
209.9,Hereford,Macho,28,Baixa energia,Sul,22.6,250.8,495.0,157,1.82,2.3,Touro,V4CJTZCGT9ZPKFG
316.3,Angus,Fêmea,28,Baixa energia,Nordeste,25.8,202.6,567.4,114,2.2,2.3,Vaca,70VF7AC5LUJRU8P
268.0,Hereford,Macho,23,Alta energia,Sul,25.2,108.1,513.0,152,1.61,1.9,Novilha,2N5DPWDHQT19ETR
278.7,Angus,Macho,18,Média energia,Sul,26.5,281.3,443.6,119,1.39,1.5,Novilha,RP13BR2QBV2DRM1
266.1,Brahman,Macho,14,Alta energia,Nordeste,31.7,274.5,506.7,134,1.8,1.2,Novilha,K85KJAOAH5E7RL5
260.1,Angus,Fêmea,21,Média energia,Sul,27.3,70.7,428.2,179,0.94,1.8,Novilha,4RD9QAQKJ00NJXY
283.9,Angus,Macho,13,Média energia,Cerrado,31.9,21.4,445.7,150,1.08,1.1,Novilha,MSM8SEZB64P5IB9
223.3,Nelore,Macho,14,Baixa energia,Cerrado,28.6,225.0,452.4,140,1.64,1.2,Novilha,3M7RQ6EYDKAUP2H
227.3,Angus,Fêmea,27,Média energia,Cerrado,25.1,250.0,437.7,98,2.15,2.2,Vaca,P6IYLZN6LJ6M1YD
329.3,Nelore,Macho,13,Alta energia,Cerrado,32.1,290.7,567.6,165,1.44,1.1,Novilha,VGV7Z0CFT6C551G
341.9,Senepol,Macho,21,Alta energia,Sul,23.6,268.1,505.3,91,1.8,1.8,Novilha,9JLOSWS3AH6C9UG
256.0,Nelore,Fêmea,17,Alta energia,Sul,23.4,184.2,470.6,94,2.28,1.4,Novilha,AG4GY9T2X55DI3V
240.6,Brahman,Fêmea,22,Média energia,Nordeste,27.6,163.7,416.8,151,1.17,1.8,Novilha,D5Y9EVUY55IOCAL
296.6,Nelore,Fêmea,18,Alta energia,Sul,23.9,18.1,594.7,158,1.89,1.5,Novilha,Q2XNZVW38NBI2M4
261.3,Senepol,Fêmea,26,Média energia,Sul,20.1,81.5,495.5,141,1.66,2.2,Vaca,64GIHTRGJ7X0OBP
203.8,Brahman,Macho,17,Alta energia,Sul,29.7,143.3,456.9,175,1.45,1.4,Novilha,LAT8K8MXFLKYY4N
223.4,Hereford,Macho,20,Alta energia,Nordeste,27.7,192.3,422.2,94,2.11,1.7,Novilha,6OTN98A9IE2VRPW
307.4,Hereford,Fêmea,23,Média energia,Cerrado,26.7,171.6,471.6,148,1.11,1.9,Novilha,GUCEY103GWOE9NU
298.8,Nelore,Fêmea,14,Alta energia,Sul,34.5,225.4,595.2,157,1.89,1.2,Novilha,HUHEAK6H2QAMGWY
204.1,Nelore,Macho,26,Baixa energia,Nordeste,28.6,91.1,397.0,98,1.97,2.2,Touro,2UMIMGPC6YYILJY
233.3,Senepol,Fêmea,13,Média energia,Nordeste,33.0,173.8,446.9,111,1.92,1.1,Novilha,5VW5XHZD7LHI0RW
234.7,Senepol,Macho,13,Média energia,Nordeste,22.1,35.6,482.2,116,2.13,1.1,Novilha,36O9IWEA224DGUB
300.8,Angus,Fêmea,14,Média energia,Cerrado,28.5,130.0,454.5,99,1.55,1.2,Novilha,89OFE331X2FTEWO
203.0,Senepol,Macho,17,Baixa energia,Sul,33.0,227.5,474.5,169,1.61,1.4,Novilha,WL2HNK20SNKD6R1
215.6,Angus,Fêmea,26,Média energia,Nordeste,28.7,211.1,446.1,150,1.54,2.2,Vaca,8FJLLT8PMYGBBRP
320.0,Brahman,Fêmea,21,Alta energia,Cerrado,30.8,297.3,511.7,140,1.37,1.8,Novilha,DCRQU9FW9PD54KM
226.8,Nelore,Macho,20,Alta energia,Nordeste,25.6,90.6,386.0,99,1.61,1.7,Novilha,L33HH12RX9QUJJY
297.9,Brahman,Fêmea,12,Alta energia,Nordeste,21.4,154.5,472.3,95,1.84,1.0,Garrote,E8GYQRQK4AMIF44
235.7,Senepol,Macho,27,Média energia,Nordeste,26.9,105.6,520.0,151,1.88,2.2,Touro,1KULXWV7AGT544O
214.9,Brahman,Macho,17,Alta energia,Nordeste,25.9,137.8,467.8,94,2.69,1.4,Novilha,KYV0HXL08Z8QSEO
236.5,Brahman,Macho,20,Média energia,Nordeste,33.0,258.5,424.0,159,1.18,1.7,Novilha,ZAVGH78J5QYG7WX
308.3,Brahman,Macho,15,Alta energia,Cerrado,23.7,208.4,468.1,152,1.05,1.2,Novilha,IEE6U5V31FVHGQ1
328.4,Senepol,Macho,13,Baixa energia,Sul,34.5,265.9,582.0,145,1.75,1.1,Novilha,SCE808BZF3SXXRC
324.5,Brahman,Fêmea,15,Baixa energia,Sul,34.4,69.0,560.4,148,1.59,1.2,Novilha,TBP8ZM1PTI6SJK0
259.6,Angus,Fêmea,12,Baixa energia,Sul,23.7,263.3,470.3,152,1.39,1.0,Garrote,IUCHRK8YF3DAYSZ
300.2,Senepol,Macho,21,Baixa energia,Sul,25.2,27.3,504.7,178,1.15,1.8,Novilha,9DUKKYXX7ROE2TE
230.7,Brahman,Fêmea,26,Média energia,Cerrado,33.4,267.7,413.2,148,1.23,2.2,Vaca,24B22QMJJPD7ANF
244.0,Senepol,Macho,27,Alta energia,Cerrado,34.5,105.4,494.4,140,1.79,2.2,Touro,OA7WIXYMLTGSYIZ
334.5,Hereford,Fêmea,15,Baixa energia,Cerrado,26.7,101.2,630.1,139,2.13,1.2,Novilha,6E5YY2W44PTZHHB
202.0,Angus,Fêmea,13,Média energia,Nordeste,24.8,158.5,378.4,93,1.9,1.1,Novilha,5B56RFI6BKH0IYS
212.8,Brahman,Fêmea,24,Baixa energia,Nordeste,27.9,282.8,452.4,137,1.75,2.0,Novilha,270AX4EKQ5ADBTB
231.2,Hereford,Fêmea,12,Baixa energia,Nordeste,30.3,23.9,444.8,121,1.77,1.0,Garrote,H60HHEN8TM08XZU
204.0,Hereford,Macho,28,Média energia,Sul,24.1,112.1,421.0,140,1.55,2.3,Touro,42HZA21QG7VX1UE
227.2,Senepol,Macho,24,Média energia,Nordeste,31.0,258.4,415.3,141,1.33,2.0,Novilha,QBWKNIBX5UYA23D
287.5,Hereford,Fêmea,15,Alta energia,Sul,20.8,124.9,561.3,163,1.68,1.2,Novilha,QOA2NJ74DDT9IZJ
263.2,Angus,Fêmea,18,Alta energia,Nordeste,20.7,67.8,486.0,123,1.81,1.5,Novilha,GVFQO7C9416Y77R
333.9,Angus,Macho,28,Baixa energia,Sul,25.8,133.2,565.4,125,1.85,2.3,Touro,20JXZIO218RT9NK
322.6,Nelore,Fêmea,20,Baixa energia,Nordeste,25.3,121.8,518.3,159,1.23,1.7,Novilha,30Z5EC2LJJBTNRE
251.3,Angus,Macho,15,Alta energia,Nordeste,24.7,275.5,428.6,132,1.34,1.2,Novilha,CMPG0NR4NBKGD84
238.9,Hereford,Macho,12,Alta energia,Cerrado,27.4,231.0,401.8,105,1.55,1.0,Garrote,AVYGN1WNACBL0N1
257.0,Angus,Macho,21,Média energia,Nordeste,24.8,156.5,514.1,148,1.74,1.8,Novilha,WOSE4HLDPANU3HF
288.5,Senepol,Fêmea,15,Alta energia,Nordeste,22.9,296.6,467.9,142,1.26,1.2,Novilha,W795DKGTNT7BFHE
240.2,Nelore,Macho,20,Alta energia,Cerrado,24.6,144.9,493.7,108,2.35,1.7,Novilha,O3SC9IBWDXF7BY2
293.6,Hereford,Fêmea,24,Baixa energia,Sul,34.6,26.9,502.2,178,1.17,2.0,Novilha,GD2TOSOOM6UKHQ9
261.4,Nelore,Macho,25,Alta energia,Cerrado,26.2,86.1,473.8,130,1.63,2.1,Touro,5O1S8A9N2QVCHVA
282.8,Hereford,Fêmea,21,Baixa energia,Cerrado,26.7,136.5,503.2,170,1.3,1.8,Novilha,WPD18SYJQO5KB3M
265.4,Senepol,Fêmea,17,Alta energia,Sul,28.6,55.5,470.6,136,1.51,1.4,Novilha,2ITPMESZZCP1E41
244.2,Nelore,Fêmea,27,Média energia,Nordeste,34.8,284.8,409.3,143,1.15,2.2,Vaca,AFFGCADVIV2K2MT
342.3,Brahman,Macho,17,Alta energia,Sul,23.6,232.4,538.7,144,1.36,1.4,Novilha,MXRIDSHMUY27YNQ
314.5,Hereford,Macho,28,Alta energia,Nordeste,30.2,87.8,564.1,108,2.31,2.3,Touro,FFC21KUHXQ4EFXJ
221.0,Brahman,Fêmea,21,Alta energia,Nordeste,30.7,181.3,470.9,151,1.65,1.8,Novilha,GJCYRK7WQ1ZBL43
330.3,Nelore,Fêmea,29,Baixa energia,Sul,29.1,219.2,523.2,148,1.3,2.4,Vaca,SKZPA72ZBZQ1V81
273.1,Brahman,Fêmea,29,Média energia,Cerrado,21.3,283.0,492.1,154,1.42,2.4,Vaca,YNHE4WT9CWITTKL
334.2,Brahman,Macho,14,Alta energia,Sul,30.2,265.7,513.2,157,1.14,1.2,Novilha,B4EU0IP5S6TFPH5
320.0,Nelore,Macho,26,Baixa energia,Nordeste,21.0,159.4,501.6,117,1.55,2.2,Touro,KWWJ4GD5L6WUG2G
263.8,Senepol,Macho,26,Média energia,Sul,28.9,234.6,417.3,107,1.43,2.2,Touro,X940H9KP57WDBS0
203.4,Brahman,Macho,15,Baixa energia,Sul,31.1,173.0,487.9,115,2.47,1.2,Novilha,CMBLMKGACM1RAY1
240.3,Brahman,Fêmea,20,Baixa energia,Nordeste,23.2,170.3,421.9,108,1.68,1.7,Novilha,2P38ALGJBU0XF78
281.2,Senepol,Fêmea,28,Média energia,Cerrado,32.6,43.3,465.3,144,1.28,2.3,Vaca,7O09S79P4KFWHJK
295.0,Brahman,Macho,22,Alta energia,Sul,20.5,46.6,486.9,146,1.31,1.8,Novilha,4YYLEEJADK2NVWM
238.7,Brahman,Macho,20,Baixa energia,Nordeste,32.7,163.6,407.8,95,1.78,1.7,Novilha,W7JCJFOL6K7RPU4
220.9,Brahman,Fêmea,21,Baixa energia,Nordeste,26.9,88.0,466.8,90,2.73,1.8,Novilha,FELS96PX67C3YI6
325.2,Angus,Macho,29,Alta energia,Sul,23.3,16.1,486.5,97,1.66,2.4,Touro,A8FQAJEXE51E4S7
347.7,Senepol,Macho,24,Alta energia,Cerrado,22.0,219.6,517.8,140,1.21,2.0,Novilha,R1EG7XHOE7TBD3X
278.9,Brahman,Macho,19,Média energia,Sul,34.3,19.4,525.6,174,1.42,1.6,Novilha,01U0QIEJ51LBFQ5
225.8,Senepol,Macho,18,Média energia,Cerrado,21.1,182.6,426.7,177,1.14,1.5,Novilha,CB10FDCMD63U2Y4
240.8,Hereford,Macho,28,Média energia,Cerrado,23.0,166.4,497.0,114,2.25,2.3,Touro,SKX5UEIXM1TBO9M
202.8,Hereford,Macho,26,Alta energia,Cerrado,25.2,291.0,436.4,136,1.72,2.2,Touro,J7OVY36XPULDNYQ
337.1,Brahman,Fêmea,26,Baixa energia,Cerrado,29.3,150.4,525.5,144,1.31,2.2,Vaca,PQ74XA2L984EHBF
217.7,Senepol,Macho,12,Baixa energia,Sul,28.2,28.4,465.3,153,1.62,1.0,Garrote,EG5LQ5301SVARQ3
286.5,Senepol,Macho,25,Média energia,Nordeste,21.9,170.0,453.9,172,0.97,2.1,Touro,VTWFUH0NG33RIWS
241.1,Senepol,Fêmea,16,Alta energia,Nordeste,24.3,253.9,471.6,99,2.33,1.3,Novilha,ZDQ72OS93O5QSHR
283.1,Angus,Fêmea,22,Baixa energia,Nordeste,23.6,299.1,498.7,145,1.49,1.8,Novilha,1I7HEYUGV8TMMJD
297.7,Hereford,Fêmea,27,Média energia,Nordeste,23.2,134.8,487.9,101,1.88,2.2,Vaca,6FR0V17P758AX0Z
324.5,Senepol,Macho,13,Baixa energia,Nordeste,26.2,102.9,565.1,122,1.97,1.1,Novilha,LZ701YJGKFLL1UY
231.0,Senepol,Fêmea,19,Baixa energia,Nordeste,30.6,272.9,511.7,160,1.75,1.6,Novilha,ZGOWNV3XN4BT4AT
201.6,Angus,Macho,22,Alta energia,Sul,23.3,65.5,501.4,106,2.83,1.8,Novilha,OJLNOARYVB9PVYB
220.5,Angus,Macho,29,Alta energia,Cerrado,25.5,188.5,461.7,150,1.61,2.4,Touro,4MTHHHOXHLS6K5F
335.0,Senepol,Macho,14,Baixa energia,Nordeste,25.9,127.7,545.7,99,2.13,1.2,Novilha,E04MYRFR26OSDA9
331.1,Nelore,Fêmea,12,Média energia,Sul,34.6,21.9,514.9,120,1.53,1.0,Garrote,BFOHPX5QNSOX90H
289.6,Senepol,Fêmea,22,Alta energia,Nordeste,34.3,110.7,478.2,149,1.27,1.8,Novilha,YIT79TE48SAXPB2
290.1,Senepol,Fêmea,27,Baixa energia,Nordeste,32.0,86.9,512.0,159,1.4,2.2,Vaca,FSUX328M68FRE22
299.8,Angus,Fêmea,29,Alta energia,Cerrado,23.6,209.0,504.9,106,1.93,2.4,Vaca,FSNE6YE9EEY2J4F
226.3,Angus,Fêmea,27,Alta energia,Cerrado,21.0,285.1,513.4,139,2.07,2.2,Vaca,I47QBW9N1M1894G
337.2,Senepol,Macho,21,Alta energia,Cerrado,24.8,87.7,542.4,126,1.63,1.8,Novilha,SHVM1GGA6YY5Z8I
262.8,Senepol,Macho,29,Baixa energia,Nordeste,24.0,245.3,468.8,171,1.2,2.4,Touro,F74ZTZ27VOI8NP1
257.5,Senepol,Macho,17,Média energia,Nordeste,27.6,26.1,465.0,151,1.37,1.4,Novilha,Y7SN6IGM5VXWFNF
277.8,Angus,Macho,15,Média energia,Nordeste,31.7,166.1,553.3,179,1.54,1.2,Novilha,7PG8FIAUDIUE4HK
207.0,Senepol,Fêmea,24,Média energia,Cerrado,32.9,30.5,454.6,169,1.47,2.0,Novilha,E3D2S4B66KSYKXL
224.9,Senepol,Fêmea,25,Alta energia,Sul,32.7,280.9,467.0,161,1.5,2.1,Vaca,0X8MJRHM79TEUMC
310.7,Brahman,Macho,14,Baixa energia,Nordeste,25.4,232.2,510.8,177,1.13,1.2,Novilha,VFF5M2P17EPKCT7
212.4,Nelore,Fêmea,21,Alta energia,Nordeste,30.3,200.8,485.1,166,1.64,1.8,Novilha,CC9NYM7C1B0SGKA
290.5,Hereford,Fêmea,17,Média energia,Nordeste,24.7,248.9,446.3,118,1.32,1.4,Novilha,9H9DFEQTNZ1N287
236.8,Nelore,Macho,12,Média energia,Sul,20.9,197.8,517.4,121,2.32,1.0,Garrote,SJBE3UQO1WOU49T
258.4,Brahman,Macho,25,Baixa energia,Nordeste,30.5,291.0,485.3,177,1.28,2.1,Touro,85D3TKRYBRMZPSZ
243.3,Hereford,Fêmea,19,Alta energia,Sul,20.1,217.0,453.0,169,1.24,1.6,Novilha,4BTF8339W67J71S
253.4,Senepol,Fêmea,25,Média energia,Nordeste,26.1,278.2,478.0,100,2.25,2.1,Vaca,CMCTVD9L506245M
307.9,Brahman,Macho,21,Baixa energia,Sul,24.9,160.0,558.0,95,2.63,1.8,Novilha,RS60Q9E6A0W5CV6
244.6,Senepol,Macho,28,Alta energia,Nordeste,30.4,43.9,396.5,124,1.23,2.3,Touro,8IK3B17983IEW31
285.0,Angus,Macho,20,Alta energia,Cerrado,31.5,163.2,565.7,122,2.3,1.7,Novilha,TJSR6PVNWH9GBW1
271.4,Brahman,Fêmea,17,Média energia,Cerrado,24.6,46.8,488.4,107,2.03,1.4,Novilha,541WOLR3DVRUZQ1
299.6,Angus,Macho,22,Média energia,Cerrado,32.2,181.8,501.0,126,1.6,1.8,Novilha,U08KPVTU93AOW6B
340.5,Brahman,Macho,18,Alta energia,Cerrado,24.4,149.9,511.2,102,1.67,1.5,Novilha,5DT2XFP6BKXXGP5
309.9,Brahman,Fêmea,28,Alta energia,Nordeste,26.7,190.5,525.8,163,1.32,2.3,Vaca,4SW5WYKVTMDW6XK
232.2,Angus,Fêmea,12,Média energia,Cerrado,30.9,12.9,456.6,179,1.25,1.0,Garrote,6C5WRAB736OA59X
204.7,Hereford,Fêmea,16,Alta energia,Sul,30.4,66.5,415.2,170,1.24,1.3,Novilha,RRRR0JDGJBITNBA
239.3,Nelore,Fêmea,20,Média energia,Cerrado,34.8,152.5,491.1,153,1.65,1.7,Novilha,VV4OI8UGORJ3HNI
289.3,Senepol,Fêmea,29,Alta energia,Cerrado,23.4,285.6,502.4,90,2.37,2.4,Vaca,CNDMSDBWP2VKBYI
207.7,Brahman,Macho,13,Média energia,Cerrado,29.9,121.2,501.9,152,1.94,1.1,Novilha,ACWKJ6ZQ5X9WQGZ
274.5,Senepol,Macho,22,Baixa energia,Nordeste,29.1,133.1,514.4,178,1.35,1.8,Novilha,56Z66OWSD6FM5O9
289.5,Angus,Fêmea,17,Média energia,Cerrado,33.7,217.3,560.6,123,2.2,1.4,Novilha,XU3NJJBSV55ACZO
250.1,Senepol,Fêmea,19,Média energia,Sul,22.3,185.1,416.5,99,1.68,1.6,Novilha,0VU3XOGS1RTAHUG
315.6,Angus,Fêmea,15,Baixa energia,Cerrado,31.3,96.7,525.2,173,1.21,1.2,Novilha,M8H3J220IYWMKAA
216.0,Senepol,Fêmea,29,Alta energia,Cerrado,28.5,129.1,416.5,96,2.09,2.4,Vaca,SJLSSS008GVJ9GR
211.3,Nelore,Fêmea,22,Baixa energia,Cerrado,24.1,73.1,446.7,145,1.62,1.8,Novilha,WKPTOGUSKPI2JDJ
309.2,Nelore,Macho,16,Média energia,Sul,27.1,290.1,588.4,169,1.65,1.3,Novilha,V9JIRA3F1S5CY3M
274.3,Nelore,Macho,26,Alta energia,Cerrado,25.0,47.9,436.1,126,1.28,2.2,Touro,919ASUGY2LX5G8M
303.3,Nelore,Macho,29,Baixa energia,Sul,28.7,117.8,464.2,118,1.36,2.4,Touro,XKYFU17OA391IIJ
265.2,Nelore,Macho,13,Alta energia,Sul,33.3,17.5,542.7,101,2.75,1.1,Novilha,UHWD8HVQBG1M6I2
237.0,Nelore,Fêmea,22,Alta energia,Cerrado,28.5,74.3,418.9,106,1.72,1.8,Novilha,08PXD3YHHZ56VOU
322.9,Angus,Macho,24,Baixa energia,Sul,29.5,236.3,573.2,137,1.83,2.0,Novilha,W7UVARW6V4NTSDH
319.9,Brahman,Fêmea,15,Alta energia,Nordeste,27.8,68.3,551.3,173,1.34,1.2,Novilha,087DH3YCI2C86XV
304.2,Senepol,Fêmea,18,Baixa energia,Cerrado,20.8,33.2,579.1,115,2.39,1.5,Novilha,C4BH1818D1A0KB2
240.8,Nelore,Fêmea,22,Média energia,Cerrado,23.5,147.6,409.6,172,0.98,1.8,Novilha,1EKPTILU3WUGE96
288.5,Angus,Macho,15,Alta energia,Sul,27.4,12.9,458.0,101,1.68,1.2,Novilha,SYQ3SMENJ2XJEG0
254.1,Angus,Fêmea,26,Média energia,Sul,24.7,34.6,487.6,110,2.12,2.2,Vaca,KKURF82OMY34PUF
213.7,Angus,Macho,12,Média energia,Cerrado,22.7,244.2,505.7,131,2.23,1.0,Garrote,XDHGTRNFVK81VDA
337.6,Brahman,Macho,14,Alta energia,Nordeste,27.6,233.7,549.8,150,1.41,1.2,Novilha,QAIS5E2S3TVAGUH
